Id,Province,Year,Location,Plot,Tree,Species,Diameter,Height,Lat,Long,Biomass
5255,QC,,,7,5,Beech,10.9,14.45,,,41.46
5256,QC,1982-1983,,3,2,Black Ash,15.1,17.1,45.54,-71.696,91.65
5257,QC,1982-1983,,7,7,Trembling Aspen,14.4,17.0,46.807,-79.075,62.93
5258,QC,1982-1983,,2,5,Yellow Birch,15.1,17.1,45.16,-72.478,107.41
5259,QC,1982-1983,,8,1,Trembling Aspen,17.4,17.79,49.478,-74.147,103.6
5260,QC,1982-1983,,1,8,White Birch,12.5,15.9,47.679,-72.553,48.92
5261,QC,1982-1983,,3,15,Red Maple,13.1,17.79,45.54,-71.696,76.74
5262,QC,1982-1983,,6,2,Black Ash,12.1,17.0,45.803,-70.854,46.46
5263,QC,1982-1983,,1,2,Yellow Birch,11.7,9.8,46.049,-76.818,43.17
5264,QC,1982-1983,,6,11,White Birch,13.2,12.9,48.818,-78.467,56.65
5265,QC,1982-1983,,1,8,Yellow Birch,12.0,17.1,46.049,-76.818,55.79
5266,QC,1982-1983,,2,8,White Ash,10.2,14.9,45.814,-70.851,31.99
5267,QC,1982-1983,,6,13,White Birch,13.5,13.1,48.818,-78.467,62.39
5268,QC,1982-1983,,4,2,Yellow Birch,9.7,11.9,47.415,-78.783,35.0
5269,QC,,,4,4,Beech,10.4,14.3,,,38.11
5270,QC,1982-1983,,3,18,Red Maple,12.0,16.25,45.794,-70.851,54.4
5271,QC,1982-1983,,3,8,Trembling Aspen,10.4,16.29,49.583,-77.751,30.77
5272,QC,,,1,11,Sugar Maple,13.3,15.1,,,59.22
5273,QC,1982-1983,,8,9,Trembling Aspen,11.0,16.36,49.478,-74.147,38.99
5274,QC,1982-1983,,1,11,Sugar Maple,10.9,12.0,45.554,-71.683,38.71
5275,QC,1982-1983,,2,2,Red Maple,9.9,13.0,45.54,-71.696,29.53
5276,QC,1982-1983,,3,16,Black Ash,10.1,14.5,45.794,-70.851,31.5
5277,QC,1982-1983,,3,3,Black Ash,12.0,16.9,45.54,-71.696,38.65
5278,QC,1982-1983,,8,6,Trembling Aspen,10.2,14.86,49.478,-74.147,34.47
5279,QC,1982-1983,,1,10,Yellow Birch,11.8,14.95,46.963,-73.039,65.52
5280,QC,1982-1983,,8,5,Trembling Aspen,12.4,16.0,49.478,-74.147,47.35
5281,QC,1982-1983,,4,3,White Birch,13.8,17.2,47.229,-74.311,79.41
5282,QC,,,2,1,Trembling Aspen,14.1,10.6,49.128,-72.369,47.25
5283,QC,1982-1983,,8,2,Trembling Aspen,11.9,16.85,49.478,-74.147,52.21
5284,QC,1982-1983,,1,6,Yellow Birch,13.2,15.4,46.963,-73.039,75.59
5285,QC,1982-1983,,4,7,Beech,11.3,11.6,45.519,-71.735,42.89
5286,QC,,,7,4,Black Ash,12.9,15.2,,,59.49
5287,QC,1982-1983,,1,12,Yellow Birch,9.8,10.6,46.963,-73.039,31.83
5288,QC,1982-1983,,10,4,Yellow Birch,12.1,14.9,46.483,-78.439,54.41
5289,QC,1982-1983,,1,2,Yellow Birch,10.7,13.15,45.814,-70.851,52.15
5290,QC,1982-1983,,4,10,Yellow Birch,13.0,18.6,46.919,-73.014,81.53
5291,QC,,,4,3,Beech,13.0,15.0,,,96.83
5292,QC,1982-1983,,3,14,Red Maple,13.7,16.7,45.54,-71.696,69.21
5293,QC,1982-1983,,4,6,Sugar Maple,9.2,13.4,46.496,-73.708,32.06
5294,QC,1982-1983,,5,10,White Ash,14.9,16.79,45.803,-70.854,84.12
5295,QC,1982-1983,,2,4,Yellow Birch,15.2,16.79,45.16,-72.478,91.9
5296,QC,1982-1983,,3,13,Red Maple,11.0,14.15,45.794,-70.851,36.24
5297,QC,1982,,2,12,Red Maple,10.0,12.35,,,31.61
5298,QC,,,6,9,White Birch,11.5,15.6,,,52.64
5299,QC,1982-1983,,2,2,Trembling Aspen,11.3,15.5,47.41,-78.942,33.88
5300,QC,1982-1983,,2,8,White Birch,9.6,13.0,47.41,-78.942,28.35
5301,QC,1982-1983,,3,1,Trembling Aspen,11.0,14.8,49.583,-77.751,28.98
5302,QC,1982-1983,,1,4,Sugar Maple,15.5,17.5,46.206,-76.394,135.71
5303,QC,1982-1983,,10,1,Yellow Birch,12.0,14.05,46.483,-78.439,39.08
5304,QC,,,3,4,Beech,9.5,11.5,,,31.2
5305,QC,1982-1983,,4,5,White Birch,12.9,16.7,47.229,-74.311,69.44
5306,QC,1982-1983,,6,14,White Birch,9.6,12.45,48.818,-78.467,25.53
5307,QC,,,1,5,Sugar Maple,15.4,17.6,,,114.11
5308,QC,1982-1983,,3,5,Yellow Birch,13.4,17.15,45.54,-71.696,84.13
5309,QC,,,7,2,Beech,15.2,17.4,,,102.87
5310,QC,1982-1983,,7,11,Trembling Aspen,13.5,17.0,46.807,-79.075,64.11
5311,QC,1982-1983,,2,4,Red Maple,11.1,15.7,45.814,-70.851,52.43
5312,QC,1982-1983,,7,10,Trembling Aspen,15.1,18.4,46.807,-79.075,80.55
5313,QC,1982-1983,,4,20,Red Maple,14.8,16.0,45.794,-70.851,66.29
5314,QC,1982-1983,,2,5,Red Maple,14.1,15.1,45.814,-70.851,65.57
5315,QC,1982-1983,,12,2,Trembling Aspen,9.3,14.6,46.426,-78.322,30.12
5316,QC,1982-1983,,1,9,Sugar Maple,14.5,15.9,46.206,-76.394,79.23
5317,QC,1982-1983,,4,4,White Birch,15.5,15.6,47.229,-74.311,91.65
5318,QC,1982-1983,,4,5,Sugar Maple,9.7,13.1,46.496,-73.708,37.06
5319,QC,1982-1983,,7,3,Trembling Aspen,2.2,3.52,46.807,-79.075,0.13
5320,QC,1982-1983,,7,4,Trembling Aspen,2.3,4.15,46.807,-79.075,0.13
5321,QC,1982-1983,,12,3,Trembling Aspen,1.5,2.9,46.426,-78.322,0.48
5322,QC,1982-1983,,2,11,Yellow Birch,1.9,4.3,47.046,-72.213,0.56
5323,QC,1982-1983,,2,6,Yellow Birch,3.0,6.4,45.16,-72.478,1.56
5324,QC,,,5,8,Black Ash,2.0,4.19,,,0.97
5325,QC,1982-1983,,4,11,White Birch,2.2,4.5,47.229,-74.311,0.83
5326,QC,1982-1983,,6,8,White Birch,1.7,3.5,48.818,-78.467,0.78
5327,QC,1982-1983,,1,7,White Birch,2.5,4.05,47.539,-78.14,1.53
5328,QC,1982-1983,,2,1,Trembling Aspen,2.8,4.19,49.775,-77.593,0.89
5329,QC,1982-1983,,6,7,White Birch,2.3,4.19,48.818,-78.467,0.93
5330,QC,,,8,4,White Ash,2.4,4.44,,,1.15
5331,QC,,,6,3,Beech,2.0,4.4,,,1.07
5332,QC,1982-1983,,2,2,Trembling Aspen,2.7,4.0,49.775,-77.593,0.98
5333,QC,,,2,3,Trembling Aspen,3.3,6.3,49.128,-72.369,1.62
5334,QC,,,6,2,Beech,1.8,5.2,,,1.19
5335,QC,,,8,2,Black Ash,2.8,5.45,,,1.41
5336,QC,,,7,17,Beech,2.0,2.85,,,1.37
5337,QC,1982-1983,,2,4,Trembling Aspen,2.8,4.35,49.775,-77.593,1.04
5338,QC,,,2,2,Sugar Maple,3.1,5.6,,,2.57
5339,QC,1982-1983,,1,4,Sugar Maple,2.0,4.6,45.158,-72.476,1.63
5340,QC,1982-1983,,2,7,Yellow Birch,2.2,5.4,45.16,-72.478,1.38
5341,QC,1982-1983,,1,7,Beech,2.4,3.9,45.554,-71.683,1.33
5342,QC,1982-1983,,3,3,Sugar Maple,3.3,5.5,46.794,-75.618,2.4
5343,QC,,,7,18,Beech,2.2,3.8,,,1.56
5344,QC,1982-1983,,2,4,Beech,2.4,3.8,45.54,-71.696,1.66
5345,QC,1982-1983,,1,5,Sugar Maple,2.2,5.05,45.158,-72.476,2.32
5346,QC,,,8,5,White Ash,3.3,4.9,,,1.955255573
5347,QC,,,8,3,Black Ash,3.0,7.5,,,2.37
5348,QC,1982-1983,,3,4,Yellow Birch,3.4,6.66,46.051,-76.813,2.41
5349,QC,1982-1983,,2,3,Trembling Aspen,4.2,5.9,49.775,-77.593,2.26
5350,QC,,,1,1,Sugar Maple,3.6,8.25,,,3.37
5351,QC,1982-1983,,4,3,Sugar Maple,4.2,6.6,46.496,-73.708,3.75
5352,QC,1982-1983,,2,4,Sugar Maple,3.7,6.9,46.204,-76.396,3.68
5353,QC,,,7,2,Black Ash,3.8,7.6,,,3.97
5354,QC,1982-1983,,2,5,Trembling Aspen,5.1,6.1,49.775,-77.593,3.62
5355,QC,1982-1983,,1,8,Sugar Maple,4.2,6.7,46.206,-76.394,3.88
5356,QC,1982-1983,,6,1,White Birch,4.8,8.2,48.818,-78.467,4.3
5357,QC,1982-1983,,5,2,Red Maple,4.7,8.5,45.803,-70.854,5.06
5358,QC,1982-1983,,2,2,Yellow Birch,4.6,9.14,45.814,-70.851,5.43
5359,QC,1982-1983,,3,4,Beech,4.7,7.1,45.794,-70.851,5.62
5360,QC,,,6,1,Beech,4.2,6.6,,,5.58
5361,QC,1982-1983,,6,2,White Birch,5.0,9.3,48.818,-78.467,5.34
5362,QC,1982-1983,,4,4,Sugar Maple,5.1,8.25,46.496,-73.708,7.29
5363,QC,1982-1983,,8,10,Trembling Aspen,5.4,7.59,49.478,-74.147,5.07
5364,QC,,,2,2,Trembling Aspen,3.7,7.88,49.128,-72.369,7.21
5365,QC,1982-1983,,4,3,Yellow Birch,6.0,7.7,47.415,-78.783,8.61
5366,QC,1982-1983,,3,5,Beech,8.9,12.5,45.794,-70.851,27.92
5367,QC,,,2,3,Sugar Maple,5.8,7.5,,,10.49
5368,QC,,,1,2,Sugar Maple,6.0,8.89,,,9.16
5369,QC,1982-1983,,3,2,Yellow Birch,5.7,8.04,46.051,-76.813,8.59
5370,QC,1982-1983,,3,2,Sugar Maple,5.7,8.7,46.794,-75.618,9.76
5371,QC,1982-1983,,6,4,White Birch,5.7,10.0,48.818,-78.467,6.74
5372,QC,1982-1983,,2,10,Yellow Birch,5.6,9.54,47.046,-72.213,7.34
5373,QC,1982-1983,,3,6,Red Maple,6.1,10.14,45.794,-70.851,8.9
5374,QC,1982-1983,,2,7,Beech,6.1,7.2,45.54,-71.696,10.31
5375,QC,1982-1983,,2,1,Trembling Aspen,6.0,10.32,47.41,-78.942,10.36
5376,QC,,,7,20,Beech,6.1,8.2,,,10.05
5377,QC,1982-1983,,3,7,Red Maple,6.0,9.1,45.794,-70.851,9.7
5378,QC,1982-1983,,6,6,White Birch,6.5,9.3,48.818,-78.467,9.06
5379,QC,1982-1983,,9,7,Yellow Birch,8.0,8.6,46.483,-78.438,13.75
5380,QC,1982-1983,,2,3,Yellow Birch,6.3,11.3,45.814,-70.851,12.72
5381,QC,1982-1983,,2,3,Beech,6.5,8.2,45.54,-71.696,11.52
5382,QC,,,2,7,Beech,6.4,11.4,,,12.64
5383,QC,1982-1983,,8,4,Trembling Aspen,7.0,11.26,49.478,-74.147,12.26
5384,QC,,,5,1,Black Ash,7.0,11.95,,,10.93
5385,QC,1982-1983,,4,6,Yellow Birch,7.8,8.6,47.415,-78.783,17.85
5386,QC,1982-1983,,1,2,Sugar Maple,6.2,11.2,46.747,-75.533,13.13
5387,QC,1982-1983,,8,8,Trembling Aspen,7.0,10.5,49.478,-74.147,9.92
5388,QC,1982-1983,,3,8,Red Maple,7.4,10.6,45.794,-70.851,14.59
5389,QC,,,7,19,Beech,7.0,9.39,,,14.69
5390,QC,1982-1983,,8,3,Trembling Aspen,7.5,10.58,49.478,-74.147,13.46
5391,QC,,,4,2,Beech,6.6,10.7,,,15.86
5392,QC,1982-1983,,9,2,Yellow Birch,8.0,7.9,46.483,-78.438,19.69
5393,QC,1982-1983,,3,13,Red Maple,7.4,10.4,45.54,-71.696,15.41
5394,QC,,,6,6,White Birch,7.1,14.0,,,14.53
5395,QC,1982-1983,,3,5,Black Ash,8.7,10.14,45.54,-71.696,15.24
5396,QC,1982-1983,,1,10,White Birch,7.2,11.83,47.679,-72.553,15.41
5397,QC,1982-1983,,3,4,Yellow Birch,7.5,10.0,45.54,-71.696,15.62
5398,QC,1982-1983,,1,7,Yellow Birch,8.0,10.2,46.963,-73.039,16.59
5399,QC,1982-1983,,6,3,White Birch,8.1,11.1,48.818,-78.467,14.89
5400,QC,,,7,1,Black Ash,8.2,10.5,,,16.16
5401,QC,1982-1983,,3,12,Red Maple,7.0,11.4,45.54,-71.696,15.71
5402,QC,,,5,2,Black Ash,7.6,12.1,,,15.39
5403,QC,1982-1983,,6,5,White Birch,8.7,10.5,48.818,-78.467,17.44
5404,QC,1982-1983,,3,17,Red Maple,8.0,10.4,45.794,-70.851,18.08
5405,QC,1982-1983,,1,4,Sugar Maple,8.1,10.8,45.554,-71.683,20.24
5406,QC,1982-1983,,2,3,Trembling Aspen,8.6,10.6,47.41,-78.942,17.51
5407,QC,1982-1983,,4,10,White Birch,7.7,12.65,47.229,-74.311,18.54
5408,QC,1982-1983,,3,4,Trembling Aspen,8.8,12.0,49.583,-77.751,13.09
5409,QC,1982-1983,,3,6,Black Ash,8.8,10.1,45.54,-71.696,20.18
5410,QC,1982-1983,,3,4,Black Ash,8.4,11.6,45.54,-71.696,20.98
5411,QC,1982-1983,,1,11,White Birch,8.0,11.48,47.679,-72.553,18.77
5412,QC,1982-1983,,4,5,Yellow Birch,8.7,10.42,47.039,-72.124,21.2
5413,QC,1982-1983,,3,7,Sugar Maple,8.2,12.1,45.794,-70.851,22.37
5414,QC,1982-1983,,1,6,Beech,8.9,9.89,45.554,-71.683,20.5
5415,QC,1982-1983,,3,12,White Ash,8.5,13.6,45.794,-70.851,23.86
5416,QC,1982-1983,,1,5,Sugar Maple,8.2,10.6,45.554,-71.683,22.6
5417,QC,,,7,6,Beech,8.1,12.4,,,20.38
5418,QC,1982-1983,,1,1,Sugar Maple,8.1,12.1,46.747,-75.533,19.12
5419,QC,,,6,7,White Birch,7.9,14.8,,,23.71
5420,QC,1982-1983,,4,8,Yellow Birch,8.4,11.8,46.919,-73.014,30.61
5421,QC,1982-1983,,2,19,Beech,8.8,12.0,45.54,-71.696,24.28
5422,QC,,,4,1,Beech,8.9,12.0,,,28.71
5423,QC,1982-1983,,2,8,Yellow Birch,8.7,12.8,45.54,-71.696,28.65
5424,QC,1982-1983,,4,9,Yellow Birch,8.4,12.6,46.919,-73.014,30.22
5425,QC,1982-1983,,4,11,Yellow Birch,8.7,13.01,46.919,-73.014,32.55
5426,QC,1982-1983,,3,6,Sugar Maple,8.9,13.85,45.794,-70.851,34.81
5427,QC,1982-1983,,4,5,Eastern Hemlock,1.3,2.3,45.794,-70.851,0.63
5428,QC,1982-1983,,4,7,Eastern Hemlock,3.9,4.4,45.794,-70.851,2.22
5429,QC,1982-1983,,4,1,Eastern Hemlock,4.3,4.71,45.794,-70.851,3.63
5430,QC,1982-1983,,4,6,Eastern Hemlock,7.7,8.75,45.794,-70.851,7.18
5431,QC,1982-1983,,4,8,Eastern Hemlock,6.5,6.65,45.794,-70.851,7.1
5432,QC,1982-1983,,2,1,Red Pine,1.3,1.76,46.204,-76.396,0.34
5433,QC,,,3,2,Eastern White Pine,1.5,2.3,,,0.3
5434,QC,1982-1983,,1,2,Tamarack Larch,1.8,4.05,47.075,-72.303,0.42
5435,QC,1982-1983,,1,3,Tamarack Larch,1.9,3.43,47.075,-72.303,0.45
5436,QC,1982-1983,,5,11,Balsam Fir,2.1,2.2,47.001,-72.013,0.55
5437,QC,1982-1983,,1,1,Eastern Hemlock,1.5,2.65,47.408,-78.744,1.12
5438,QC,,,3,1,Eastern White Pine,2.2,3.6,,,0.64
5439,QC,1982-1983,,1,5,Jack Pine,1.7,2.85,47.833,-74.661,1.0
5440,QC,1982-1983,,1,3,Eastern White Cedar,2.8,3.1,47.408,-78.744,1.1
5441,QC,1982-1983,,9,4,Jack Pine,2.0,2.85,49.464,-74.163,0.73
5442,QC,1982-1983,,2,7,Eastern White Pine,2.4,3.36,46.049,-76.819,0.83
5443,QC,1982-1983,,3,4,Tamarack Larch,2.4,3.65,48.182,-68.615,0.79
5444,QC,1982-1983,,3,4,Eastern White Cedar,2.1,1.92,48.182,-68.615,1.39
5445,QC,1982-1983,,1,4,Tamarack Larch,2.5,4.85,47.075,-72.303,0.88
5446,QC,,,1,8,Balsam Fir,2.0,2.3,,,1.56
5447,QC,1982-1983,,1,1,Eastern Hemlock,2.7,2.8,45.814,-70.851,1.69
5448,QC,1982-1983,,3,4,Red Pine,3.2,3.65,46.051,-76.813,1.29
5449,QC,1982-1983,,2,17,White Spruce,2.8,3.1,48.289,-65.667,2.21
5450,QC,1982-1983,,2,9,White Spruce,3.8,3.33,48.289,-65.667,1.71
5451,QC,1982-1983,,3,5,Tamarack Larch,2.9,4.26,48.182,-68.615,1.2
5452,QC,1982-1983,,9,8,Jack Pine,2.7,4.39,49.464,-74.163,1.16
5453,QC,,,3,4,Eastern White Pine,3.4,3.32,,,1.53
5454,QC,,,1,6,Balsam Fir,3.3,3.0,,,1.82
5455,QC,1982-1983,,4,6,Balsam Fir,3.3,2.91,48.308,-65.963,1.97
5456,QC,,,1,24,White Spruce,3.1,3.9,,,1.67
5457,QC,1982-1983,,1,6,Jack Pine,2.7,4.0,48.899,-78.847,1.51
5458,QC,1982-1983,,1,9,Eastern White Pine,3.9,5.28,46.049,-76.818,2.16
5459,QC,1982-1983,,1,4,Jack Pine,3.6,4.25,47.833,-74.661,2.12
5460,QC,1982-1983,,9,9,Jack Pine,3.4,3.81,49.464,-74.163,1.4
5461,QC,1982-1983,,3,14,Balsam Fir,4.0,2.64,47.069,-72.239,1.89
5462,QC,1982-1983,,1,2,Eastern Hemlock,3.6,4.16,45.814,-70.851,1.91
5463,QC,1982-1983,,4,5,Balsam Fir,4.0,3.62,48.308,-65.963,2.35
5464,QC,1982-1983,,3,6,Balsam Fir,4.0,3.66,47.167,-69.931,2.17
5465,QC,1982-1983,,3,3,Tamarack Larch,3.0,5.4,48.182,-68.615,1.76
5466,QC,1982-1983,,1,15,Jack Pine,3.4,4.16,47.833,-74.661,2.48
5467,QC,1982-1983,,1,9,Jack Pine,3.6,4.52,48.899,-78.847,1.93
5468,QC,1982-1983,,9,3,Jack Pine,3.4,4.13,49.464,-74.163,1.59
5469,QC,1982-1983,,1,14,White Spruce,5.5,4.46,48.772,-65.976,3.26
5470,QC,,,3,3,Eastern White Pine,3.8,5.2,,,3.48
5471,QC,,,1,6,Eastern Hemlock,3.8,4.5,,,3.75
5472,QC,1982-1983,,1,2,Eastern White Cedar,4.1,3.25,46.963,-73.039,3.41
5473,QC,1982-1983,,3,3,Red Pine,3.7,4.4,46.051,-76.813,2.45
5474,QC,1982-1983,,1,8,Jack Pine,3.5,4.8,48.899,-78.847,2.18
5475,QC,1982-1983,,3,5,Eastern White Pine,4.3,5.45,46.051,-76.813,2.93
5476,QC,,,1,11,Balsam Fir,4.0,3.8,,,2.69
5477,QC,1982-1983,,5,9,Balsam Fir,4.4,5.28,47.001,-72.013,2.69
5478,QC,,,3,15,Eastern Hemlock,4.3,4.3,,,3.0
5479,QC,,,1,3,Balsam Fir,4.5,4.5,,,3.05
5480,QC,1982-1983,,1,2,Eastern White Cedar,5.3,4.6,48.2,-68.629,3.5
5481,QC,1982-1983,,3,5,White Spruce,4.4,3.7,48.785,-65.869,3.08
5482,QC,,,1,17,White Spruce,4.2,3.4,,,2.7
5483,QC,1982-1983,,9,2,Jack Pine,3.9,5.14,49.464,-74.163,2.86
5484,QC,1982-1983,,1,2,Jack Pine,3.2,5.9,48.899,-78.847,2.83
5485,QC,,,1,21,White Spruce,4.8,6.6,,,2.93
5486,QC,1982-1983,,9,1,Jack Pine,4.0,5.6,49.464,-74.163,3.26
5487,QC,1982-1983,,3,3,Eastern White Cedar,6.1,4.9,48.182,-68.615,3.17
5488,QC,1982-1983,,1,1,Eastern White Cedar,5.0,4.94,48.2,-68.629,4.63
5489,QC,1982-1983,,1,7,Jack Pine,4.0,6.45,48.899,-78.847,3.36
5490,QC,,,4,5,Red Pine,4.5,5.82,,,3.62
5491,QC,1982-1983,,1,6,White Spruce,6.7,4.86,48.179,-66.592,5.36
5492,QC,1982-1983,,1,13,Eastern White Cedar,5.3,5.0,46.963,-73.039,4.44
5493,QC,,,1,10,Balsam Fir,5.2,5.7,,,4.83
5494,QC,1982-1983,,10,5,Balsam Fir,5.8,5.1,46.826,-70.55,4.51
5495,QC,1982-1983,,2,15,Jack Pine,4.7,5.7,48.428,-74.375,5.47
5496,QC,,,1,12,White Spruce,5.0,5.0,,,4.46
5497,QC,1982-1983,,9,7,Jack Pine,5.4,6.13,49.464,-74.163,3.84
5498,QC,1982-1983,,1,9,Balsam Fir,5.0,4.9,49.311,-68.26,4.68
5499,QC,1982-1983,,3,1,Red Pine,5.2,6.05,46.051,-76.813,4.38
5500,QC,1982-1983,,1,15,Eastern White Cedar,6.1,5.2,46.963,-73.039,5.32
5501,QC,1982-1983,,1,14,Eastern White Cedar,8.1,6.75,46.963,-73.039,6.9
5502,QC,1982-1983,,1,4,Eastern White Cedar,6.3,5.2,47.408,-78.744,5.37
5503,QC,1982-1983,,1,10,Balsam Fir,7.0,5.8,49.311,-68.26,6.78
5504,QC,1982-1983,,2,1,Tamarack Larch,5.1,5.2,48.289,-65.667,5.39
5505,QC,1982-1983,,1,2,Eastern Hemlock,6.1,4.75,47.408,-78.744,8.35
5506,QC,1982-1983,,4,2,Eastern White Cedar,7.0,5.8,47.415,-78.783,6.96
5507,QC,,,1,25,White Spruce,6.1,5.7,,,5.27
5508,QC,1982-1983,,1,1,Eastern White Cedar,6.6,4.94,46.963,-73.039,6.97
5509,QC,,,1,1,Balsam Fir,5.8,4.51,,,5.78
5510,QC,,,19,6,Black Spruce,3.2,3.42,,,0.77
5511,QC,,,1,16,White Spruce,5.7,5.5,,,5.39
5512,QC,,,3,5,Eastern White Pine,6.0,6.2,,,6.3
5513,QC,,,1,4,Eastern Hemlock,6.6,6.3,,,8.13
5514,QC,1982-1983,,1,1,Tamarack Larch,5.0,9.2,47.075,-72.303,6.07
5515,QC,,,2,1,Eastern Hemlock,5.9,6.25,,,6.68
5516,QC,1982-1983,,1,17,Balsam Fir,5.6,4.96,48.522,-70.188,9.12
5517,QC,1982-1983,,2,15,White Spruce,5.0,9.5,48.289,-65.667,6.35
5518,QC,1982-1983,,1,4,Jack Pine,5.5,6.1,48.899,-78.847,5.65
5519,QC,1982-1983,,1,12,Balsam Fir,5.6,4.71,48.522,-70.188,9.26
5520,QC,,,1,18,White Spruce,6.4,5.75,,,6.13
5521,QC,1982-1983,,2,7,White Spruce,6.3,7.0,48.289,-65.667,10.14
5522,QC,1982-1983,,2,10,Balsam Fir,8.0,6.33,48.785,-65.871,7.59
5523,QC,,,1,7,Balsam Fir,7.6,5.1,,,8.4
5524,QC,1982-1983,,1,13,White Spruce,8.7,8.8,48.772,-65.976,11.49
5525,QC,1982-1983,,2,1,Eastern White Pine,6.3,7.8,46.049,-76.819,6.77
5526,QC,1982-1983,,1,10,Tamarack Larch,6.1,8.0,46.049,-76.818,7.31
5527,QC,1982-1983,,1,9,Black Spruce,7.2,5.8,49.311,-68.26,11.06
5528,QC,1982-1983,,3,8,Balsam Fir,7.5,7.87,48.288,-65.663,8.31
5529,QC,,,1,15,White Spruce,7.3,3.8,,,9.32
5530,QC,1982-1983,,3,13,Balsam Fir,7.6,8.93,47.069,-72.239,10.77
5531,QC,1982-1983,,3,13,Balsam Fir,8.1,4.98,48.525,-70.186,8.97
5532,QC,1982-1983,,10,4,Balsam Fir,7.2,6.7,46.826,-70.55,9.16
5533,QC,1982-1983,,1,1,Tamarack Larch,6.1,6.75,48.2,-68.629,8.3
5534,QC,1982-1983,,1,8,Red Spruce,6.5,8.01,47.246,-69.999,9.14
5535,QC,,,2,2,Eastern Hemlock,7.3,6.2,,,9.04
5536,QC,1982-1983,,1,5,Tamarack Larch,5.7,9.35,47.075,-72.303,8.77
5537,QC,,,1,5,Eastern Hemlock,7.4,6.2,,,10.78
5538,QC,1982-1983,,9,6,Black Spruce,3.8,3.4,49.464,-74.163,2.49
5539,QC,,,4,6,Red Pine,7.2,6.35,,,10.9
5540,QC,1982-1983,,3,7,Balsam Fir,6.3,10.0,47.167,-69.931,8.44
5541,QC,1982-1983,,4,4,Balsam Fir,8.4,5.35,48.308,-65.963,10.66
5542,QC,1982-1983,,1,3,Eastern Hemlock,6.4,8.89,45.814,-70.851,9.03
5543,QC,1982-1983,,1,9,Tamarack Larch,6.4,8.95,46.049,-76.818,9.1
5544,QC,1982-1983,,2,4,Red Spruce,7.0,8.8,46.444,-70.142,10.2
5545,QC,,,3,11,Red Pine,7.2,6.32,,,6.61
5546,QC,,,1,14,Balsam Fir,7.0,6.7,,,8.38
5547,QC,,,1,23,White Spruce,7.0,7.4,,,8.38
5548,QC,,,20,5,Black Spruce,3.1,3.03,,,1.42
5549,QC,,,1,13,White Spruce,7.8,7.1,,,14.56
5550,QC,1982-1983,,1,5,Jack Pine,7.1,6.65,48.899,-78.847,9.58
5551,QC,1982-1983,,3,1,Eastern Hemlock,8.3,6.1,47.25,-79.119,13.96
5552,QC,1982-1983,,5,10,Balsam Fir,8.0,8.89,47.001,-72.013,12.88
5553,QC,1982-1983,,2,13,Jack Pine,7.0,7.7,48.428,-74.375,11.28
5554,QC,1982-1983,,1,12,Eastern White Cedar,7.9,7.3,46.963,-73.039,9.88
5555,QC,,,1,20,White Spruce,7.4,8.39,,,8.9
5556,QC,,,21,4,Black Spruce,3.4,3.05,,,1.66
5557,QC,1982-1983,,1,5,Black Spruce,3.1,3.0,49.311,-68.26,1.76
5558,QC,1982-1983,,2,14,Jack Pine,8.2,7.8,48.428,-74.375,12.43
5559,QC,1982-1983,,3,5,Black Spruce,3.3,2.66,48.892,-72.894,2.24
5560,QC,,,19,5,Black Spruce,3.6,3.82,,,1.25
5561,QC,1982-1983,,9,5,Jack Pine,8.5,6.25,49.464,-74.163,12.27
5562,QC,1982-1983,,3,2,Eastern White Cedar,8.6,7.65,48.182,-68.615,11.13
5563,QC,1982-1983,,2,2,Tamarack Larch,7.2,7.55,48.289,-65.667,11.79
5564,QC,1982-1983,,3,1,Eastern White Cedar,8.8,7.6,48.182,-68.615,13.07
5565,QC,1982-1983,,3,2,Tamarack Larch,6.7,8.58,48.182,-68.615,12.05
5566,QC,,,3,9,Black Spruce,8.8,6.45,,,5.85
5567,QC,,,1,9,Balsam Fir,7.2,9.7,,,10.64
5568,QC,1982-1983,,3,16,Balsam Fir,7.0,7.5,48.525,-70.186,12.51
5569,QC,1982-1983,,3,8,Balsam Fir,8.6,11.41,47.167,-69.931,12.42
5570,QC,,,23,3,Black Spruce,3.4,4.8,,,1.53
5571,QC,,,20,6,Black Spruce,3.6,3.18,,,1.68
5572,QC,1982-1983,,3,14,Balsam Fir,7.8,7.58,48.525,-70.186,13.85
5573,QC,,,4,1,Red Pine,7.7,7.9,,,13.02
5574,QC,1982-1983,,2,6,Red Spruce,9.0,10.6,46.444,-70.142,13.95
5575,QC,1982-1983,,1,5,Black Spruce,3.2,3.24,48.842,-72.842,3.23
5576,QC,,,17,5,Black Spruce,4.5,4.6,,,2.33
5577,QC,1982-1983,,4,1,Eastern White Cedar,8.8,7.0,47.415,-78.783,16.65
5578,QC,1982-1983,,3,9,Balsam Fir,8.2,11.04,47.167,-69.931,11.91
5579,QC,1982-1983,,2,3,Red Spruce,7.9,11.3,46.444,-70.142,13.71
5580,QC,,,1,22,White Spruce,8.9,7.0,,,12.29
5581,QC,1982-1983,,10,6,Balsam Fir,8.2,8.05,46.826,-70.55,12.48
5582,QC,,,6,2,Eastern White Pine,8.0,10.7,,,11.84
5583,QC,1982-1983,,3,6,Red Pine,8.0,9.2,46.051,-76.813,13.8
